image_name,height,numstories,roofshape,fpArea,latitude,longitude,roof_material,city,city_coordinates
heightNA_numstoriesNA_roofshapeNA_fpArea980_imsat_5.39681145-3.97897125.jpg,,,,980.0,5.39681145,-3.97897125,AsphaltTiles,"Abidjan, Ivory Coast","5.320357, -4.016107"
heightNA_numstoriesNA_roofshapeNA_fpArea982_imsat_43.68588181-79.42225337.jpg,,,,982.0,43.68588181,-79.42225337,AsphaltTiles,"Toronto, Canada","43.6534817, -79.3839347"
heightNA_numstoriesNA_roofshapeNA_fpArea995_imsat_43.78758844-79.4292262.jpg,,,,995.0,43.78758844,-79.4292262,AsphaltTiles,"Toronto, Canada","43.6534817, -79.3839347"
heightNA_numstoriesNA_roofshapequadruple_saltbox_fpArea2799_imsat_44.44105726.10168122.jpg,,,quadruple,2799.0,44.4410572,6.10168122,AsphaltTiles,"Marseille, France","43.2961743, 5.3699525"
imsat_21.30689264-157.83272525.jpg,,,,,21.30689264,-157.83272525,AsphaltTiles,"Los Angeles, California","34.0536909, -118.242766"
imsat_25.74470936-80.2308942.jpg,,,,,25.74470936,-80.2308942,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.74765419-80.252972.jpg,,,,,25.74765419,-80.252972,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.7520593-80.21477341.jpg,,,,,25.7520593,-80.21477341,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.75225915-80.2422419.jpg,,,,,25.75225915,-80.2422419,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.7585982-80.20775304.jpg,,,,,25.7585982,-80.20775304,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.76072648-80.24121149.jpg,,,,,25.76072648,-80.24121149,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.76125634-80.23801044.jpg,,,,,25.76125634,-80.23801044,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.76243244-80.21293933.jpg,,,,,25.76243244,-80.21293933,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.76780627-80.28615295.jpg,,,,,25.76780627,-80.28615295,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.76963518-80.2668072.jpg,,,,,25.76963518,-80.2668072,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.77413195-80.26241013.jpg,,,,,25.77413195,-80.26241013,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.7765779-80.23546873.jpg,,,,,25.7765779,-80.23546873,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.78109909-80.2291395.jpg,,,,,25.78109909,-80.2291395,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.78249906-80.24781507.jpg,,,,,25.78249906,-80.24781507,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
imsat_25.793149-80.23722499.jpg,,,,,25.793149,-80.23722499,AsphaltTiles,"Nassau, Bahamas","25.0782266, -77.3383438"
height10.0_numstoriesNA_roofshapeNA_fpArea1290_imsat_-23.52617421-46.51015281.jpg,10.0,,,1290.0,-23.52617421,-46.51015281,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height11.5_numstoriesNA_roofshapeNA_fpArea1264_imsat_-23.53131753-46.43523729.jpg,11.5,,,1264.0,-23.53131753,-46.43523729,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height12.0_numstoriesNA_roofshapeNA_fpArea1522_imsat_-23.4102774-46.75491926.jpg,12.0,,,1522.0,-23.4102774,-46.75491926,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height12.1_numstoriesNA_roofshapeNA_fpArea190_imsat_34.22134153-118.60155495.jpg,12.1,,,190.0,34.22134153,-118.60155495,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height12.4_numstories1_roofshapeNA_fpArea1105_imsat_18.44556719-66.05640437.jpg,12.4,1.0,,1105.0,18.44556719,-66.05640437,ClayTiles,"San Juan, PR","18.384239049999998, -66.05343997364733"
height13.1_numstories1_roofshapeNA_fpArea394_imsat_59.4464038924.72331361.jpg,13.1,1.0,,394.0,59.44640389,24.72331361,ClayTiles,"Tallinn, Estonia","59.4372155, 24.7453688"
height13.1_numstoriesNA_roofshapeNA_fpArea2371_imsat_38.74150521-9.18186353.jpg,13.1,,,2371.0,38.74150521,-9.18186353,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height13.1_numstoriesNA_roofshapeNA_fpArea798_imsat_35.65927425139.68221452.jpg,13.1,,,798.0,35.65927425,139.68221452,ClayTiles,"Tokyo, Japan","35.6768601, 139.7638947"
height13.7_numstoriesNA_roofshapeNA_fpArea1217_imsat_18.35354471-66.05955984.jpg,13.7,,,1217.0,18.35354471,-66.05955984,ClayTiles,"San Juan, PR","18.384239049999998, -66.05343997364733"
height14.4_numstoriesNA_roofshapeNA_fpArea404_imsat_34.08998285-118.23268719.jpg,14.4,,,404.0,34.08998285,-118.23268719,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height15.7_numstoriesNA_roofshapeNA_fpArea1171_imsat_33.79744035-118.2678972.jpg,15.7,,,1171.0,33.79744035,-118.2678972,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height16.4_numstoriesNA_roofshapeNA_fpArea435_imsat_34.2078864-118.5039257.jpg,16.4,,,435.0,34.2078864,-118.5039257,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height17.0_numstoriesNA_roofshapeNA_fpArea3109_imsat_18.43164318-66.04982283.jpg,17.0,,,3109.0,18.43164318,-66.04982283,ClayTiles,"San Juan, PR","18.384239049999998, -66.05343997364733"
height17.3_numstoriesNA_roofshapeNA_fpArea803_imsat_-23.51192465-46.44652802.jpg,17.3,,,803.0,-23.51192465,-46.44652802,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height17.4_numstoriesNA_roofshapeNA_fpArea966_imsat_-23.51294196-46.4407256.jpg,17.4,,,966.0,-23.51294196,-46.4407256,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height17.7_numstoriesNA_roofshapeNA_fpArea707_imsat_34.12917736-118.21532502.jpg,17.7,,,707.0,34.12917736,-118.21532502,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height17.9_numstoriesNA_roofshapeNA_fpArea3974_imsat_-23.52208825-46.53680689.jpg,17.9,,,3974.0,-23.52208825,-46.53680689,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height17.9_numstoriesNA_roofshapeNA_fpArea449_imsat_-23.50588494-46.52039934.jpg,17.9,,,449.0,-23.50588494,-46.52039934,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height19.4_numstoriesNA_roofshapeNA_fpArea1261_imsat_34.15055255-118.5809397.jpg,19.4,,,1261.0,34.15055255,-118.5809397,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height19.7_numstoriesNA_roofshapegabled_fpArea1312_imsat_3.06027362101.68083463.jpg,19.7,,gabled,1312.0,3.06027362,101.68083463,ClayTiles,"Kuala Lumpur, Malaysia","3.1526589, 101.7022205"
height19.7_numstoriesNA_roofshapeNA_fpArea1097_imsat_38.78359438-9.09775441.jpg,19.7,,,1097.0,38.78359438,-9.09775441,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height19.7_numstoriesNA_roofshapeNA_fpArea2251_imsat_38.71262746-9.20976309.jpg,19.7,,,2251.0,38.71262746,-9.20976309,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height19.7_numstoriesNA_roofshapeNA_fpArea7646_imsat_14.62035152-90.53613503.jpg,19.7,,,7646.0,14.62035152,-90.53613503,ClayTiles,"Guatemala City, Guatemala","14.6416142, -90.5132836"
height19.7_numstoriesNA_roofshapeNA_fpArea861_imsat_4.54916301-74.15063651.jpg,19.7,,,861.0,4.54916301,-74.15063651,ClayTiles,"Bogotá, Colombia","4.6533816, -74.0836333"
height19.7_numstoriesNA_roofshapeNA_fpArea957_imsat_38.69661409-9.21639151.jpg,19.7,,,957.0,38.69661409,-9.21639151,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height20.7_numstoriesNA_roofshapeNA_fpArea2487_imsat_-23.49173329-46.64798144.jpg,20.7,,,2487.0,-23.49173329,-46.64798144,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height210.0_numstoriesNA_roofshapeNA_fpArea6383_imsat_53.9529658927.72330693.jpg,210.0,,,6383.0,53.95296589,27.72330693,ClayTiles,"Minsk, Belarus","53.9024716, 27.5618225"
height22.3_numstoriesNA_roofshapeNA_fpArea438_imsat_35.75682382139.48429409.jpg,22.3,,,438.0,35.75682382,139.48429409,ClayTiles,"Tokyo, Japan","35.6768601, 139.7638947"
height23.0_numstoriesNA_roofshapeNA_fpArea2969_imsat_34.05785191-118.37225505.jpg,23.0,,,2969.0,34.05785191,-118.37225505,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height24.3_numstoriesNA_roofshapeNA_fpArea2385_imsat_34.2201189-118.3952078.jpg,24.3,,,2385.0,34.2201189,-118.3952078,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height24.3_numstoriesNA_roofshapeNA_fpArea3720_imsat_34.2680675-118.54375161.jpg,24.3,,,3720.0,34.2680675,-118.54375161,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height24.3_numstoriesNA_roofshapeNA_fpArea751_imsat_-23.52935319-46.56708853.jpg,24.3,,,751.0,-23.52935319,-46.56708853,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height25.9_numstoriesNA_roofshapeNA_fpArea2726_imsat_34.25094563-118.60908965.jpg,25.9,,,2726.0,34.25094563,-118.60908965,ClayTiles,"Los Angeles, California","34.0536909, -118.242766"
height26.2_numstories3_roofshapeNA_fpArea1654_imsat_38.70088405-9.21025478.jpg,26.2,3.0,,1654.0,38.70088405,-9.21025478,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height262.5_numstoriesNA_roofshapeNA_fpArea3089_imsat_35.7384070951.3182731.jpg,262.5,,,3089.0,35.73840709,51.3182731,ClayTiles,"Tehran, Iran","35.6892523, 51.3896004"
height29.5_numstoriesNA_roofshapeNA_fpArea2172_imsat_-33.92763803151.23421516.jpg,29.5,,,2172.0,-33.92763803,151.23421516,ClayTiles,"Sydney, Australia","-33.8698439, 151.2082848"
height29.5_numstoriesNA_roofshapeNA_fpArea762_imsat_59.4103726124.70896367.jpg,29.5,,,762.0,59.41037261,24.70896367,ClayTiles,"Tallinn, Estonia","59.4372155, 24.7453688"
height3.3_numstoriesNA_roofshapeNA_fpArea12299_imsat_19.2539629872.8442976.jpg,3.3,,,12299.0,19.25396298,72.8442976,ClayTiles,"Mumbai, India","19.054999, 72.8692035"
height32.8_numstoriesNA_roofshapeNA_fpArea1233_imsat_21.13510505105.64291414.jpg,32.8,,,1233.0,21.13510505,105.64291414,ClayTiles,"Hanoi, Vietnam","21.0283334, 105.854041"
height32.8_numstoriesNA_roofshapeNA_fpArea1667_imsat_1.28148059103.84511346.jpg,32.8,,,1667.0,1.28148059,103.84511346,ClayTiles,"Singapore, Singapore","1.2899175, 103.8519072"
height32.8_numstoriesNA_roofshapeNA_fpArea2272_imsat_59.4265020424.62439153.jpg,32.8,,,2272.0,59.42650204,24.62439153,ClayTiles,"Tallinn, Estonia","59.4372155, 24.7453688"
height36.1_numstoriesNA_roofshapeNA_fpArea2101_imsat_59.3802690324.67923217.jpg,36.1,,,2101.0,59.38026903,24.67923217,ClayTiles,"Tallinn, Estonia","59.4372155, 24.7453688"
height45.9_numstoriesNA_roofshapeNA_fpArea1626_imsat_38.75019286-9.19541286.jpg,45.9,,,1626.0,38.75019286,-9.19541286,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
height9.8_numstoriesNA_roofshapeNA_fpArea2242_imsat_-33.46774103-70.65422085.jpg,9.8,,,2242.0,-33.46774103,-70.65422085,ClayTiles,"Santiago, Chile","-33.4377756, -70.6504502"
height9.8_numstoriesNA_roofshapeNA_fpArea248_imsat_-23.59671157-46.50322006.jpg,9.8,,,248.0,-23.59671157,-46.50322006,ClayTiles,"São Paulo, Brazil","-23.5506507, -46.6333824"
height9.8_numstoriesNA_roofshapeNA_fpArea3769_imsat_-12.05744846-77.04812044.jpg,9.8,,,3769.0,-12.05744846,-77.04812044,ClayTiles,"Lima, Peru","-12.0621065, -77.0365256"
height9.8_numstoriesNA_roofshapeNA_fpArea876_imsat_-12.12042196-76.94408194.jpg,9.8,,,876.0,-12.12042196,-76.94408194,ClayTiles,"Lima, Peru","-12.0621065, -77.0365256"
heightNA_numstories11_roofshapeNA_fpArea1061_imsat_44.4210059326.10649323.jpg,,11.0,,1061.0,44.42100593,26.10649323,ClayTiles,"Bucharest, Romania","44.4361414, 26.1027202"
heightNA_numstories12_roofshapeNA_fpArea1272_imsat_53.9597405527.54724255.jpg,,12.0,,1272.0,53.95974055,27.54724255,ClayTiles,"Minsk, Belarus","53.9024716, 27.5618225"
heightNA_numstories15_roofshapeNA_fpArea1779_imsat_38.71975992-9.16202259.jpg,,15.0,,1779.0,38.71975992,-9.16202259,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstories16_roofshapeNA_fpArea1090_imsat_1.35808395103.7678972.jpg,,16.0,,1090.0,1.35808395,103.7678972,ClayTiles,"Singapore, Singapore","1.2899175, 103.8519072"
heightNA_numstories1_roofshapeflat_fpArea861_imsat_-1.9718204530.06829553.jpg,,1.0,flat,861.0,-1.97182045,30.06829553,ClayTiles,"Kigali, Rwanda","-1.8859597, 30.1296751"
heightNA_numstories1_roofshapegabled_fpArea968_imsat_50.1394545614.41389947.jpg,,1.0,gabled,968.0,50.13945456,14.41389947,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories1_roofshapeNA_fpArea1056_imsat_52.2973650720.88102041.jpg,,1.0,,1056.0,52.29736507,20.88102041,ClayTiles,"Warsaw, Poland","52.2319581, 21.0067249"
heightNA_numstories1_roofshapeNA_fpArea1105_imsat_41.75750782-87.60441239.jpg,,1.0,,1105.0,41.75750782,-87.60441239,ClayTiles,"Chicago, Illinois","41.8755616, -87.6244212"
heightNA_numstories1_roofshapeNA_fpArea1178_imsat_50.0280339114.49976649.jpg,,1.0,,1178.0,50.02803391,14.49976649,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories1_roofshapeNA_fpArea1178_imsat_50.0923319714.54117323.jpg,,1.0,,1178.0,50.09233197,14.54117323,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories1_roofshapeNA_fpArea1246_imsat_44.4682011526.05343915.jpg,,1.0,,1246.0,44.46820115,26.05343915,ClayTiles,"Bucharest, Romania","44.4361414, 26.1027202"
heightNA_numstories1_roofshapeNA_fpArea1442_imsat_-33.88830162151.1288603.jpg,,1.0,,1442.0,-33.88830162,151.1288603,ClayTiles,"Sydney, Australia","-33.8698439, 151.2082848"
heightNA_numstories1_roofshapeNA_fpArea1497_imsat_41.73927755-87.6580017.jpg,,1.0,,1497.0,41.73927755,-87.6580017,ClayTiles,"Chicago, Illinois","41.8755616, -87.6244212"
heightNA_numstories1_roofshapeNA_fpArea169_imsat_50.0225463214.51403628.jpg,,1.0,,169.0,50.02254632,14.51403628,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories1_roofshapeNA_fpArea1864_imsat_-33.88992769151.13158739.jpg,,1.0,,1864.0,-33.88992769,151.13158739,ClayTiles,"Sydney, Australia","-33.8698439, 151.2082848"
heightNA_numstories1_roofshapeNA_fpArea2062_imsat_41.2867911169.33347648.jpg,,1.0,,2062.0,41.28679111,69.33347648,ClayTiles,"Tashkent, Uzbekistan","41.3123363, 69.2787079"
heightNA_numstories1_roofshapeNA_fpArea463_imsat_59.40872324.7446136.jpg,,1.0,,463.0,59.4087232,4.7446136,ClayTiles,"Oslo, Norway","59.9133301, 10.7389701"
heightNA_numstories1_roofshapeNA_fpArea486_imsat_53.36532465-6.2723774.jpg,,1.0,,486.0,53.36532465,-6.2723774,ClayTiles,"Dublin, Ireland","53.3493795, -6.2605593"
heightNA_numstories1_roofshapeNA_fpArea5144_imsat_50.4145658530.45046071.jpg,,1.0,,5144.0,50.41456585,30.45046071,ClayTiles,"Kyiv, Ukraine","50.4500336, 30.5241361"
heightNA_numstories1_roofshapeNA_fpArea534_imsat_12.11197926-86.21512705.jpg,,1.0,,534.0,12.11197926,-86.21512705,ClayTiles,"Managua, Nicaragua","12.1544035, -86.2737642"
heightNA_numstories1_roofshapeNA_fpArea593_imsat_0.3126003832.64919582.jpg,,1.0,,593.0,0.31260038,32.64919582,ClayTiles,"Kampala, Uganda","0.3177137, 32.5813539"
heightNA_numstories1_roofshapeNA_fpArea681_imsat_51.08353471-0.26881158.jpg,,1.0,,681.0,51.08353471,-0.26881158,ClayTiles,"Horsham, England","51.0630273, -0.3295028"
heightNA_numstories1_roofshapeNA_fpArea995_imsat_-1.9799642630.15376732.jpg,,1.0,,995.0,-1.97996426,30.15376732,ClayTiles,"Kigali, Rwanda","-1.8859597, 30.1296751"
heightNA_numstories2_roofshapegabled_fpArea362_imsat_53.34357358-6.35260663.jpg,,2.0,gabled,362.0,53.34357358,-6.35260663,ClayTiles,"Dublin, Ireland","53.3493795, -6.2605593"
heightNA_numstories2_roofshapeNA_fpArea1599_imsat_38.72587195-9.12120314.jpg,,2.0,,1599.0,38.72587195,-9.12120314,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstories2_roofshapeNA_fpArea193_imsat_47.398811278.47265343.jpg,,2.0,,193.0,47.39881127,8.47265343,ClayTiles,"Zurich, Switzerland","47.3744489, 8.5410422"
heightNA_numstories2_roofshapeNA_fpArea2407_imsat_45.8891414716.02636418.jpg,,2.0,,2407.0,45.88914147,16.02636418,ClayTiles,"Zagreb, Croatia","45.8130967, 15.9772795"
heightNA_numstories2_roofshapeNA_fpArea2410_imsat_50.1374113514.55326795.jpg,,2.0,,2410.0,50.13741135,14.55326795,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories2_roofshapeNA_fpArea3192_imsat_18.46530028-66.11505289.jpg,,2.0,,3192.0,18.46530028,-66.11505289,ClayTiles,"San Juan, PR","18.384239049999998, -66.05343997364733"
heightNA_numstories2_roofshapeNA_fpArea3320_imsat_10.42501064-66.82610989.jpg,,2.0,,3320.0,10.42501064,-66.82610989,ClayTiles,"Caracas, Venezuela","10.5060934, -66.9146008"
heightNA_numstories2_roofshapeNA_fpArea3350_imsat_6.9106969379.87159566.jpg,,2.0,,3350.0,6.91069693,79.87159566,ClayTiles,"Colombo, Sri Lanka","6.9388614, 79.8542005"
heightNA_numstories2_roofshapeNA_fpArea420_imsat_41.92721025-87.6992434.jpg,,2.0,,420.0,41.92721025,-87.6992434,ClayTiles,"Chicago, Illinois","41.8755616, -87.6244212"
heightNA_numstories2_roofshapeNA_fpArea731_imsat_53.3636103-6.29747901.jpg,,2.0,,731.0,53.3636103,-6.29747901,ClayTiles,"Dublin, Ireland","53.3493795, -6.2605593"
heightNA_numstories3_roofshapeNA_fpArea1095_imsat_27.7182473985.32833847.jpg,,3.0,,1095.0,27.71824739,85.32833847,ClayTiles,"Kathmandu, Nepal","27.708317, 85.3205817"
heightNA_numstories3_roofshapeNA_fpArea1123_imsat_1.35232437103.87543103.jpg,,3.0,,1123.0,1.35232437,103.87543103,ClayTiles,"Singapore, Singapore","1.2899175, 103.8519072"
heightNA_numstories3_roofshapeNA_fpArea2485_imsat_9.93005626-84.17699002.jpg,,3.0,,2485.0,9.93005626,-84.17699002,ClayTiles,"San José, Costa Rica","9.9325427, -84.0795782"
heightNA_numstories3_roofshapeNA_fpArea4093_imsat_60.1857910925.04893316.jpg,,3.0,,4093.0,60.18579109,25.04893316,ClayTiles,"Helsinki, Finland","60.1674881, 24.9427473"
heightNA_numstories3_roofshapeNA_fpArea5582_imsat_1.38713709103.86986876.jpg,,3.0,,5582.0,1.38713709,103.86986876,ClayTiles,"Singapore, Singapore","1.2899175, 103.8519072"
heightNA_numstories3_roofshapeNA_fpArea6143_imsat_3.18575229101.69427403.jpg,,3.0,,6143.0,3.18575229,101.69427403,ClayTiles,"Kuala Lumpur, Malaysia","3.1526589, 101.7022205"
heightNA_numstories4_roofshapegabled_fpArea4035_imsat_59.335944117.95094704.jpg,,4.0,gabled,4035.0,59.33594411,7.95094704,ClayTiles,"Oslo, Norway","59.9133301, 10.7389701"
heightNA_numstories4_roofshapeNA_fpArea1522_imsat_-33.45501591-70.66573737.jpg,,4.0,,1522.0,-33.45501591,-70.66573737,ClayTiles,"Santiago, Chile","-33.4377756, -70.6504502"
heightNA_numstories4_roofshapeNA_fpArea26_imsat_52.357050554.9910348.jpg,,4.0,,26.0,52.35705055,4.9910348,ClayTiles,"Amsterdam, Netherlands","52.3730796, 4.8924534"
heightNA_numstories4_roofshapeNA_fpArea4542_imsat_12.12150335-86.26356101.jpg,,4.0,,4542.0,12.12150335,-86.26356101,ClayTiles,"Managua, Nicaragua","12.1544035, -86.2737642"
heightNA_numstories4_roofshapeNA_fpArea4811_imsat_41.3179555869.23793823.jpg,,4.0,,4811.0,41.31795558,69.23793823,ClayTiles,"Tashkent, Uzbekistan","41.3123363, 69.2787079"
heightNA_numstories4_roofshapeNA_fpArea542_imsat_50.0373712714.42087997.jpg,,4.0,,542.0,50.03737127,14.42087997,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories4_roofshapeNA_fpArea715_imsat_42.664397523.27404155.jpg,,4.0,,715.0,42.66439752,3.27404155,ClayTiles,"Barcelona, Spain","41.3828939, 2.1774322"
heightNA_numstories4_roofshapeNA_fpArea741_imsat_33.54454556-7.56996232.jpg,,4.0,,741.0,33.54454556,-7.56996232,ClayTiles,"Casablanca, Morocco","33.5738331, -7.6153131"
heightNA_numstories4_roofshapeNA_fpArea864_imsat_50.050538914.3294602.jpg,,4.0,,864.0,50.05053891,4.3294602,ClayTiles,"Brussels, Belgium","50.8465573, 4.351697"
heightNA_numstories5_roofshapeNA_fpArea1151_imsat_38.74020731-9.13091318.jpg,,5.0,,1151.0,38.74020731,-9.13091318,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstories5_roofshapeNA_fpArea3224_imsat_43.2057192876.84440508.jpg,,5.0,,3224.0,43.20571928,76.84440508,ClayTiles,"Almaty, Kazakhstan","43.2363924, 76.9457275"
heightNA_numstories5_roofshapeNA_fpArea896_imsat_50.1253803614.44857983.jpg,,5.0,,896.0,50.12538036,14.44857983,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories7_roofshapeNA_fpArea1699_imsat_50.1144074414.60911299.jpg,,7.0,,1699.0,50.11440744,14.60911299,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories8_roofshapeNA_fpArea3020_imsat_14.63911286-90.4938679.jpg,,8.0,,3020.0,14.63911286,-90.4938679,ClayTiles,"Guatemala City, Guatemala","14.6416142, -90.5132836"
heightNA_numstories8_roofshapeNA_fpArea972_imsat_38.75334937-9.13510688.jpg,,8.0,,972.0,38.75334937,-9.13510688,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstories9_roofshapeNA_fpArea135_imsat_13.70508815-89.2041172.jpg,,9.0,,135.0,13.70508815,-89.2041172,ClayTiles,"San Salvador, El Salvador","13.6989939, -89.1914249"
heightNA_numstories9_roofshapeNA_fpArea1366_imsat_50.0848368214.42805615.jpg,,9.0,,1366.0,50.08483682,14.42805615,ClayTiles,"Prague, Czech Republic","50.0874654, 14.4212535"
heightNA_numstories9_roofshapeNA_fpArea596_imsat_38.72183869-9.16677956.jpg,,9.0,,596.0,38.72183869,-9.16677956,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstoriesNA_roofshapeflat_fpArea1156_imsat_-1.9625331530.05666145.jpg,,,flat,1156.0,-1.96253315,30.05666145,ClayTiles,"Kigali, Rwanda","-1.8859597, 30.1296751"
heightNA_numstoriesNA_roofshapeflat_fpArea4179_imsat_30.0352397331.23287261.jpg,,,flat,4179.0,30.03523973,31.23287261,ClayTiles,"Cairo, Egypt","30.0443879, 31.2357257"
heightNA_numstoriesNA_roofshapegabled_fpArea1067_imsat_45.8226823416.07694263.jpg,,,gabled,1067.0,45.82268234,16.07694263,ClayTiles,"Zagreb, Croatia","45.8130967, 15.9772795"
heightNA_numstoriesNA_roofshapegabled_fpArea1177_imsat_1.31517533103.85561666.jpg,,,gabled,1177.0,1.31517533,103.85561666,ClayTiles,"Singapore, Singapore","1.2899175, 103.8519072"
heightNA_numstoriesNA_roofshapegabled_fpArea1383_imsat_38.71709821-9.12717695.jpg,,,gabled,1383.0,38.71709821,-9.12717695,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstoriesNA_roofshapegabled_fpArea1522_imsat_53.861388527.62634383.jpg,,,gabled,1522.0,53.86138852,7.62634383,ClayTiles,"Amsterdam, Netherlands","52.3730796, 4.8924534"
heightNA_numstoriesNA_roofshapegabled_fpArea1858_imsat_38.7185294-9.13148101.jpg,,,gabled,1858.0,38.7185294,-9.13148101,ClayTiles,"Lisbon, Portugal","38.7077507, -9.1365919"
heightNA_numstoriesNA_roofshapegabled_fpArea2659_imsat_45.7904536115.93459644.jpg,,,gabled,2659.0,45.79045361,15.93459644,ClayTiles,"Zagreb, Croatia","45.8130967, 15.9772795"
heightNA_numstoriesNA_roofshapegabled_fpArea2916_imsat_38.97245345125.7435836.jpg,,,gabled,2916.0,38.97245345,125.7435836,ClayTiles,"Pyongyang, North Korea","39.0167979, 125.7473609"
heightNA_numstoriesNA_roofshapegabled_fpArea524_imsat_47.365309258.50666195.jpg,,,gabled,524.0,47.36530925,8.50666195,ClayTiles,"Zurich, Switzerland","47.3744489, 8.5410422"
heightNA_numstoriesNA_roofshapegabled_fpArea526_imsat_47.363595058.5069308.jpg,,,gabled,526.0,47.36359505,8.5069308,ClayTiles,"Zurich, Switzerland","47.3744489, 8.5410422"
heightNA_numstoriesNA_roofshapegabled_fpArea862_imsat_45.7991220515.9406125.jpg,,,gabled,862.0,45.79912205,15.9406125,ClayTiles,"Zagreb, Croatia","45.8130967, 15.9772795"
heightNA_numstoriesNA_roofshapegambrel_fpArea576_imsat_59.272517818.11142733.jpg,,,gambrel,576.0,59.27251781,8.11142733,ClayTiles,"Oslo, Norway","59.9133301, 10.7389701"
heightNA_numstoriesNA_roofshapehipped_fpArea10880_imsat_31.7513456835.16712164.jpg,,,hipped,10880.0,31.75134568,35.16712164,ClayTiles,"Jerusalem, Israel","31.7788242, 35.2257626"
heightNA_numstoriesNA_roofshapehipped_fpArea2375_imsat_31.7926559535.21566916.jpg,,,hipped,2375.0,31.79265595,35.21566916,ClayTiles,"Jerusalem, Israel","31.7788242, 35.2257626"
heightNA_numstoriesNA_roofshapehipped_fpArea4284_imsat_31.785013235.1938371.jpg,,,hipped,4284.0,31.78501323,5.1938371,ClayTiles,"Algiers, Algeria","36.7729333, 3.0588445"
heightNA_numstoriesNA_roofshapehipped_fpArea6421_imsat_31.7655974535.22219445.jpg,,,hipped,6421.0,31.76559745,35.22219445,ClayTiles,"Jerusalem, Israel","31.7788242, 35.2257626"
